,SID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
77,minseong,1657.010595177517,4269.591479339156,-1148.3490952932084,1054.8143837017733,-300.0690698872971,21.286662191587283,1390.3891576764456,-1570.2209989541066,-449.36220745323186,878.8768183366891,-1190.9076460477384,1933.069257918031,-280.1993157434848,159.8267274161953,763.38641634971,-499.64189654969374,-318.09429932622515,-595.807052824361,301.5788834904657,41.81453460971952
78,minseong,1746.5334748669657,4785.576471791058,-1064.8632378719287,737.0273796450801,-342.4333300636899,149.5429148627125,839.7705061388499,-981.894349568085,-977.1016065106056,507.90544619861123,-381.7487909157693,1494.1185836874295,-148.16421572150327,-105.74720556498478,612.9821303714521,-1032.2224738257487,-154.20117887583532,-572.0408895619348,-1.565350858265127,-52.15444496360398
79,minseong,1798.360046536248,4641.253905844751,-1882.896178441265,-1126.094427764087,842.6807557382299,-1121.1351535869464,1247.8727274543846,-729.6923618364539,-242.32127168504354,366.7873756014101,-260.79753445803004,540.5021045985515,-322.9954955842879,92.77535739908637,-623.4833791367504,10.7437353881946,671.2638987827343,653.5543697538162,210.1539233620183,-157.4542462500494
80,minseong,1790.3364834776633,3904.179880330923,-1625.4037817436677,-1168.450370529872,540.5426580681449,-1212.4312175167206,1289.5239861178493,-1687.5858853443103,-41.61189587457785,1152.23341666164,-555.8729118495136,900.1537685712872,-513.7227133383323,523.947717290662,-452.6822420582887,428.2717959124586,615.6124831057554,207.5162614905646,275.39200012354684,-62.68674255317528
81,minseong,1777.5364612077562,4261.0466158110585,-1745.9084843755945,-1866.6211980555736,1053.764425172622,-1461.296276820595,623.8535543507903,-476.3628019799921,512.1963107126503,108.5225847730973,-441.1979825310517,87.61145494497907,-101.19496045682233,128.72295485450204,-816.8299804316931,316.6834373374364,854.4737545185375,474.9985320531708,212.84684797894982,92.84076164354128
82,minseong,1811.5132815810232,3967.583257420015,-1553.3076721759528,-2069.7394412035414,1044.8124377520835,-1557.1023771348118,194.14325578874826,-299.81597183409656,954.2712343544348,-57.359953228077124,-500.70224240778816,-70.69308843379211,90.43580483727725,171.16800536001978,-621.0539194525018,353.55311539375623,883.1003517926347,259.76134071090576,180.69547791847504,362.3095977039923
83,minseong,1413.5993087628397,3463.031030419817,-1699.111426040556,-2623.300698458316,1748.7810239908479,-2129.192052829053,-299.99357955611634,1023.0108629273714,2829.5921986371327,-1444.5761264444022,-1020.5000895338817,-744.5598688013549,1207.9768118948555,181.33608336564254,438.2660787712264,663.1398867588069,60.4603151445198,-646.5204492183641,208.23423693360866,606.2596357397917
84,minseong,1778.921704187458,3971.325900681857,-1489.5873897123479,-550.6731325892936,105.33101496467822,-661.2468415134549,1208.5768406490295,-2043.6872791536607,-617.8448110236436,1155.630931518401,-789.8904134617637,1577.7689725017572,-246.11505273886903,450.00757266616483,-101.9730784488919,108.39654158633398,96.61330456963546,91.95066688996002,-143.54210048222956,-292.38585911231047
85,minseong,1313.2762305222445,3492.2421851230933,-1690.7210409421493,-2620.773408241869,1761.6950460244936,-2162.7548465905775,-433.9225899110081,1089.388111951116,2898.420506589965,-1646.7121250324788,-1065.0104461276067,-761.6920711155126,1308.4045800471833,148.64671927632128,577.2827437595622,690.1472387336681,-41.691412360907684,-668.122532339355,80.89474201820431,555.3908063652477
86,minseong,1263.9626491412243,3582.03028110069,-1692.1524396731488,-2574.7124522644312,1733.4947021303738,-2125.4080837382944,-513.9370425008,1041.9697788389176,2733.376327951304,-1786.7261189141818,-939.4884411147401,-793.0686868742231,1299.0748106573105,51.23881838132968,678.6852902368311,713.499828023108,-209.57757190368665,-617.2576092341025,-158.54242201586396,504.0673195327808
87,minseong,1202.4370372580242,3709.2731285121718,-1689.2597412815423,-2521.8558808852945,1740.850061531982,-2026.0360623853228,-453.30806066128235,960.3014363736696,2399.7164059329175,-1845.3351341594478,-804.837379769912,-822.4544039492196,1240.2774241282582,-56.77140295774335,573.5119303740645,739.3881817008407,-352.29938933359773,-465.82949954089656,-380.65114728243503,483.22066019142363
88,minseong,1199.3646771963454,3674.997492883198,-1741.765971097671,-2516.357921295406,1855.8695560199567,-2044.0096885719395,-307.169780953428,1062.1111762088285,2292.5534728804514,-1860.6746257747313,-734.1120770370009,-894.7968201342928,1385.667052705131,-94.58179153529863,383.5379382321171,739.8488446064354,-371.7066323539539,-438.3114732334514,-321.6744487662483,501.2788468621823
89,minseong,1846.9247656646573,4476.651818340448,-1606.9798273083113,-1370.2539073104372,936.9447642868564,-967.1041335065074,501.25210714731946,-667.7052814432276,-783.4374867175084,188.04840405402837,272.2265891491892,-423.44709496710794,-406.3821699555541,-197.9806033816687,-461.71800893612857,-56.2413495468764,822.3478425287987,120.1494584356,572.8010833856147,-34.97253039377142
90,minseong,1823.7012788289292,4736.791108861129,-1630.238875900009,-1100.5646856242222,1003.2525742035482,-860.3167758277779,479.84373868033293,-423.56766995786666,-996.5196941396972,-194.74457329987322,448.03892817563633,-842.1997494792396,-445.35866331580615,-472.2073923934129,-184.63860034987047,-208.213019434324,389.8485296492973,-71.79545747031038,602.767397299584,-113.81754739930736
91,minseong,1784.007689011468,4856.640062535208,-1455.1823828196204,-705.1069749268541,834.8366002546117,-550.6687134789853,222.01436511275125,44.77904727909002,-1168.8969788516101,-766.7637206393888,726.7288456265169,-1108.5943884350527,-351.3500148402577,-585.0867744406564,153.96961133574456,-253.0748413954009,-328.1689618087527,-78.56643128173411,5.108415268312214,21.622203499798307
92,minseong,1714.5621652952407,4715.895057821489,-1239.821005330653,-27.33239328769735,374.23685638934785,-148.33252204127345,-250.99368243364617,305.90565990990694,-904.2306209754986,-1126.4861936957545,1007.5324734063308,-1325.0715425176381,-267.9414436450506,-529.3511704523243,718.2645049257617,7.245114839303858,-1386.9841840735703,-331.76641476826444,-632.4679277767171,24.772147344788678
93,minseong,1818.2403873889325,4686.943333474736,-1084.0705787270695,417.5618452527023,88.95382438472312,100.41732456246355,-455.47931447217485,298.57917083124426,-985.3962434927995,-1060.7076066967527,1187.4981937509483,-1466.5867728689434,-407.17800754328687,-470.25872890440013,907.1231424862146,39.20121701138533,-1474.9398433187453,-470.918504053558,-392.74659583471873,87.6881084075224
94,minseong,2028.5308626176782,4670.971075379147,-1125.6204445725782,894.8792031851433,-132.11513968350116,653.5430246864831,-266.7634780872098,-198.18989843785377,-1345.9136020454373,-217.57073258486264,1031.040480397799,-1135.959606645857,-785.6709291052896,-77.27650540156768,1200.8545917195424,-311.46117469993413,-461.7304348376244,-1167.3668809566582,1375.0891471956204,396.6156480562342
95,minseong,1787.2234794080068,4716.257433208152,-2139.4465094494976,-1231.847389563717,985.4181620796425,-954.8070742897107,755.7046449859396,23.311186807078702,-204.26009944909327,-278.77882052194377,-52.425087061909984,440.2915135606503,312.3486661011873,-116.7442751998843,-636.6650005680083,-99.02387218782857,10.729140206294367,940.2816314660278,-613.1119840371724,-167.14697406175284
96,minseong,1705.4618735516278,4738.358030667409,-1819.309361174864,-1176.9219788250114,679.7694608513661,-924.2361963253771,829.4639462483651,-864.121493689729,-704.3946745284666,297.20362396303307,-440.05475558955095,995.356983499524,24.471268879556625,-30.098954408658994,-741.685414221968,-366.558996089407,634.0319009241049,907.3719034336914,-259.5857153062837,-439.4518710977265
97,minseong,1755.7274033780545,4436.519155484062,-2019.0349968279172,-1697.3429546582968,1216.6570591596985,-1493.4920640576695,784.7889867718937,-768.2305883401889,271.38103518934383,165.46699409978933,-456.73293627158347,106.63819042006067,-125.19309647446346,-48.30719678619434,-836.5767220923595,374.86003246802784,723.8458213336452,573.9523366399358,542.1943994712329,-217.77508343828956
98,minseong,1576.8784719983146,4420.483740480547,-1949.408777089503,-1452.659886828801,956.6765618144225,-1082.8171907146907,81.48804187896715,309.7779879230438,122.21236515394506,-804.9801112687053,184.3263075094821,238.01934434492793,678.1510616292641,-69.0797414438918,-239.9991717227841,65.62205147403405,-314.0598254791246,824.3247383892775,-1630.826312889083,-125.46538098064369
99,minseong,1586.8319531435911,4558.41616861263,-1845.1885735166156,-1358.4650064539874,1024.18012183458,-1023.3092996323467,62.52066206829548,207.39044273522956,-133.2467540038554,-752.0193697723109,164.1650084881529,105.44936959983474,483.22474497877914,-106.37171252110315,-389.74335704866434,-52.437845947125126,-146.57139633479017,902.2820230806708,-1587.9645365744893,-246.85150645688384
100,minseong2,3092.957930169788,-730.0725301497547,3158.830774169319,-1094.5856462503962,-886.905431482943,-487.85268616640263,164.151964056926,-490.0004573990154,-1142.6470083033091,522.0159386674029,315.6811115109105,198.6353160595821,609.4013091639279,-209.3228823974145,189.83526358829155,-168.45494396045262,-638.7627510673831,599.1590530221629,-598.9473785288156,644.0813403147829
101,minseong2,3078.976495951557,-596.0125810673196,3147.1703541169873,-1371.9806958421327,-673.9649264904381,-623.618289914535,7.432185542051252,-466.98559036564814,-1126.8142919746233,643.0991878482835,90.36548150708546,244.50120123446715,628.4021935000441,-167.67281061057753,199.57904699007395,-23.516154054149183,-855.9134061682032,652.7591278344394,-247.46398735615685,774.1367789400389
102,minseong2,2528.2792875820646,-404.7833425898491,3123.1550007347296,-1736.808650321812,447.66935346888835,-961.7729676387372,-1990.0425200938207,825.3543440417577,1265.2263245259912,477.69868870313024,-515.5743187501098,284.6943186839847,107.86328185940735,689.1209125966606,342.81440851786965,492.1688271904295,35.46275968507829,-620.939174342718,1706.5297554486367,-722.5921710401886
103,minseong2,2479.4167502806285,-438.6678550365551,3156.1721599073385,-1404.1594882146562,345.7528034226095,-904.6287949492082,-2099.0519222823746,947.6081351131216,1319.0614337765326,419.3004815124508,-262.5044067438154,119.09664837345306,71.74976105734743,899.8218310014992,393.9087707437131,399.3372391424334,236.96272110282166,-694.2269107528456,1594.8807220470792,-802.8727574713103
104,minseong2,2517.854581808059,-454.8197281619577,3333.849482553822,-1869.9880981106896,63.147865993585654,-1100.598347306904,-1950.2171133430675,551.5726044724576,827.0762466495125,444.46892369549096,-385.79474090461383,388.8186756656246,166.98711461382567,551.9343667818301,397.42437536817954,166.7881681629848,228.68971092777963,-377.3699396859427,1143.2579329070652,-538.0156981213347
105,minseong2,2185.1490200222893,-276.82232691083095,3070.9328228888057,-2212.367751306286,621.0714588059608,-1100.2578663728664,-1736.6805175011839,661.5744717334675,1206.6409834607564,84.86879770774055,-773.2723198576333,580.1647992478759,115.1294773966259,311.44399076016185,105.85156819575008,388.1371759763047,-35.95630689822392,-534.4480016719618,1391.1182383546363,-590.3996400797797
106,minseong2,2606.90749044576,-257.667257048852,3522.172392614731,-1828.652390366204,-155.30960227008262,-1062.3049055803826,-936.0167987641414,82.65663899476603,-136.89209120625216,295.33091725317513,-22.22569194985274,150.0543594666337,72.61626285308071,-2.434919831287983,52.06780769723241,-53.93969523376834,-33.897890492156506,125.8734077266111,141.6718310813203,156.16002822708984
107,minseong2,2825.1702065934664,-280.94354732690476,3480.741118264973,-1101.2711212044794,-701.5353498219018,-773.2474966833023,-135.51428020609006,-9.258686382701047,-573.8982565558791,216.2436598951623,486.7569782383307,-519.7309153408194,-150.4522998052268,-219.095914389178,-12.462662672744086,-187.1580855752514,-24.815331186247324,199.91626646908907,-496.1819435963728,120.40222653258587
108,minseong2,2476.504297322897,-355.97835133826356,3381.3080707366908,-1348.8134221797095,-260.9572291732388,-1084.4832986497256,-118.1836487289262,179.28968637782552,-120.91254356583163,403.9159793969905,276.4378576724405,26.210828140842647,-378.11904537458366,-264.4243562160396,-319.65495676522244,-122.8039904358235,-265.9264521964625,133.87901228613273,-9.9315996644862,314.0355184641477
109,minseong2,2512.476204990968,-259.00780804388944,3325.5682996934747,-677.2231293337561,-538.1110159561078,-867.1307994372562,700.7115231975192,299.1961214637205,-140.32770474625298,166.43962862597286,503.13661594316227,-443.1314802337813,-572.8253658744329,-418.4296322285399,-401.6800803155515,-241.36869696790893,-286.36851606882817,11.728994284833322,-251.55120869885306,256.07287115586195
110,minseong2,2756.1901993364845,-123.33851434423408,2487.2545675333618,243.74899567823377,-426.5440827097205,-359.0005938141319,1144.3408537262324,229.2781441641215,167.16124114864357,-272.38525885853494,923.0676039850138,-375.8675932998732,-1114.4909036047866,-542.2936049593873,-649.7881295937328,-292.2938399377922,-466.4534112284439,-684.7064642433257,-700.6750586094835,552.9460563702055
111,minseong2,2656.4834534519305,-185.10385662286694,2959.2705749358656,462.1770348870392,-689.3774821028118,-422.69498402137003,1631.1322500236815,567.3234159498471,468.6514078886191,-512.5163271559994,618.1411751331369,-1017.6346107947999,-991.8963617129613,-521.8764448721591,-626.8304992051952,-340.99570639172447,-317.22469229531237,-568.2355182150601,-267.0074674931011,186.94274603073922
112,minseong2,2706.4774136122155,-575.8055051481433,3109.5418546049677,-1973.8140238974338,-28.12338242959477,-861.1864711810694,-617.8097296495962,-269.20876743231435,-574.8847836413145,961.5408042493424,-389.99893640148093,688.9056768151733,541.3644372370228,-198.92930157742117,109.56056064107575,374.4436326615848,-893.2542709998952,568.8669721991929,588.056647996764,650.1135816975883
113,minseong2,2760.72996352044,-311.5438493335622,3052.800890876726,1324.9798288275801,-1214.2617043321984,-38.91967482680025,1837.2730320673795,434.4381526291795,701.6788886895645,-706.147076551794,445.41106800549454,-552.1032842360672,-922.7274331115574,-449.62898591996276,-760.7261267792042,-476.0863197220822,0.3104430522468631,-393.1241260228285,-237.33069756284544,12.717269464047895
114,minseong2,3005.4876618671683,-321.98797823000655,2895.971107284696,2056.767090571207,-1414.0120121699576,193.0608742088395,1838.3732547922425,379.406172911773,1081.3735625654674,-860.6119000246798,483.4768091562956,-631.1757504706637,-847.3360845636754,-419.44205773774956,-977.3789631031129,-249.0621681631157,301.70541664685084,-320.85015194600334,-73.7612311026446,-398.0285365922375
115,minseong2,3059.139253567724,-352.7740685412826,2524.053460420499,2324.580992649984,-1262.8395702192129,212.50892872287292,1798.5358591550473,347.5496657008744,1397.9082814058875,-715.7135342406356,480.933923939431,-457.08743197046465,-930.1526566531553,-520.327327320275,-1227.729243331349,-245.01144748296213,144.1977672140086,-342.1003552629721,-7.692363493858899,-255.44365375733037
116,minseong2,2772.5647652734488,-362.7713321873693,2759.510790912423,1850.917250906615,-1237.1925880794897,-127.1630201037598,2364.1901071305906,391.91118134906566,1585.755646447386,-921.5081877122609,34.61192555296644,-695.6515874180444,-640.0717179915616,-513.128954245791,-998.3019598039327,-277.4829317593245,47.07461866374728,62.613729769707675,534.5328310060073,-190.35573499543347
117,minseong2,2719.219115024095,-455.09100832600717,2934.9391701049126,1936.0713526853044,-1426.2369832793154,-64.86211888287602,2336.246041137756,237.64828137203278,1605.8387485984113,-899.3252221747983,-255.83165426914593,-366.5227008419816,-310.95640601131424,-420.37130733033933,-879.5630183743762,-243.41066279562457,123.56870321094935,350.6834877158193,545.88754989957,-226.93805099279146
118,minseong2,2899.900061025669,-561.6578887519304,3068.7268856806763,2463.4116668594097,-1681.5551942543352,117.93281328217932,1923.7096385231857,149.4722965056054,1578.358086064807,-857.2857638416388,-224.3887647818281,-357.58053017929154,155.9438601308047,-486.79971033432776,-661.5110115744105,-379.8093523428341,401.68307259943026,345.3822048473783,354.8678991150006,-1009.5508017657851
119,minseong2,2645.2785326986464,-755.1302749403276,3075.8662741102203,2124.872785330529,-1579.1325228099365,-33.097586963398655,2157.001304101046,100.1968714639925,1658.5948048382772,-736.3881577898677,-456.0826451966091,-137.7939105117386,176.80548963046616,-676.7521602993236,-655.9556074302071,-498.82801124448264,80.97883662922017,371.9986730738665,653.7376050097972,-484.4196813631436
120,minseong2,2930.243919928712,-630.0293295857332,2939.134810861463,2553.660144070773,-1664.9492694463706,118.09756493929397,1968.9888291340585,50.64512728461624,1546.825328036331,-695.0575152841541,-265.7240276089054,-330.05919199957884,348.1265515966279,-412.23533293504994,-508.5168998052973,-401.5150490008822,381.5416621417255,323.5295179181515,284.22051912241227,-1059.3142604820953
121,minseong2,2822.413609186083,-681.9346001572612,2791.7457968356784,1736.7205326961637,-1276.012875389975,-251.2943366583448,2650.3546339796785,48.68523781186553,1494.9658351629766,-419.4504509272768,-407.3164658096768,-117.19105197149433,73.70846196772294,-211.3437355427085,-246.0686639516096,-139.06618710847758,-47.389935361948496,390.1393710456781,748.1360287818122,158.88661701943354
122,minseong2,3026.46413116611,-736.5157395953545,2835.3902438906375,1877.1321947213842,-1361.0532874794574,-123.77313469723714,2660.4844434124307,-51.721354904290834,1419.7158201709874,-487.6459285959928,-464.4795989951598,-53.88262954474119,236.8797328376254,-141.807421578693,-103.55747127840878,-156.21569412406544,8.367626987146114,281.72126612632024,648.4703918636391,-8.424127353955482
123,minseong2,2881.10905594491,-655.3207223050237,3285.597144867677,-1522.8868315690918,-555.1180804726918,-745.8344936855135,-292.5643173772022,-436.4543726337496,-1075.0406105225672,830.6676855649257,-22.838207019401892,506.6404013302065,704.0832267825655,-102.42199725741456,220.60349443311816,-15.063491169520029,-777.721348645655,701.1619750416552,-122.48770916697363,777.3089617384705
124,minseong2,2959.9546749917477,-748.1368350636058,2855.7061172443573,1869.6476931624557,-1444.3804558707964,-143.78442383197367,2761.3955214572466,-109.38478561307267,1208.7311485481146,-397.00465797236564,-349.15658050161164,-75.83494823355637,256.3372106758437,-62.08540289717812,70.88252011232416,-221.23265619113462,53.42822233840504,183.72948496889268,503.2179050324113,-101.60340325304314
125,minseong2,3162.7394108135163,-636.8893545951411,2794.4083227038523,1290.0948145621567,-1177.744817406228,-396.78559560814074,2721.9331995140237,-165.97927221173236,631.6470018176107,-156.7607778950427,-365.29421878288423,-458.64036919574403,277.19018224577786,350.34453288561957,687.9675568727496,311.433733041584,-251.69665585538684,190.51461007873948,547.8526934605982,430.01530958027047
126,minseong2,3208.254292299655,-757.4210858522955,2935.9818201668945,1796.6045792037162,-1508.2919716226236,-220.76933222233657,2398.813607852219,-328.8381782981704,151.2911287837953,-205.86803730657468,-170.21950275276066,-294.7118256151989,679.7165927292187,586.9881014657514,1019.3997381013755,322.1197667884039,175.22169848341127,142.1994094555601,-259.5228436116,-173.73723714798558
127,minseong2,3130.5129638826857,-774.1468200466445,2983.1058614501244,913.2329944953183,-1306.6912800916896,-433.4092700311657,2576.97785122164,-354.36913008732535,-45.1438615886205,250.815211188697,-278.43752009861714,-55.575495590071235,595.3842447673726,556.9092919566086,1134.2417431807303,183.4431301980601,-366.19926476883757,76.75541945724592,-79.1477011804978,485.3369262571132
128,minseong2,3199.7701811165493,-598.6013538217194,2894.034869838811,211.0862360270842,-921.7502574801591,-609.6221280586882,2230.51651091911,-365.07324288229296,-395.115991159805,517.2752256775792,-156.64846181698837,-580.9723591845413,349.4303302533166,601.4977390485968,1056.4596662622962,502.1747745116464,-530.3513755549627,231.3186908633251,-135.33902596365866,584.6759908187382
129,minseong2,3133.892413495716,-749.3841742367799,3052.7343754740277,881.0391280608502,-1535.3198201627506,-276.6475475225424,2298.9129673233365,-538.7557651123984,-599.8643263747389,119.133170552779,185.2526013010049,-372.201402488289,677.0764234119865,547.859947361642,1289.061997486294,197.75395609920787,-94.25034354472507,-69.12060202400214,-700.3171112909157,-40.77299388443396
130,minseong2,2960.868893192503,-670.8750503368587,3206.494580368757,200.4984967857023,-1382.0868861645529,-342.16637231976495,1683.3174403465698,-593.1217004779634,-1149.16274887016,386.7063072470087,330.5812704397086,-533.8712358806938,611.5372385520922,535.684856761077,1187.543997725273,193.76090113411553,-46.55216736467926,174.01342726675122,-1232.6813445565663,-100.77124191427173
131,minseong2,3002.95615614579,-684.0165684603693,3192.8476293698777,328.3555051428977,-1514.3009785238962,-181.31141960903227,1524.6423417422461,-644.6376341444397,-1192.0339421379767,270.139249154509,566.4700085133833,-669.5864268978734,597.3979648188671,543.823943889933,1146.9043267959576,239.35975956446734,-14.654468883298232,106.86186005249066,-1245.930488553773,-186.50682740845903
132,minseong2,2924.569875554414,-503.97253358138687,3380.6749048998754,-420.7917480545081,-1130.184565014455,-409.91627087017923,778.3585360572396,-570.18908687452,-1245.3510122558473,434.45749687589165,549.0289574390617,-922.967370952496,445.0921269158727,536.4835464713692,908.4752642584551,286.0484520531438,97.82496425966372,399.54253292227116,-1096.5496028284554,-51.9785307379477
133,minseong2,2742.5663780226478,-573.8343476982966,3601.4427808951004,-1471.2945556940751,-361.12196235121957,-1054.9025058620477,-76.50588318770956,-378.3897843744423,-570.3771465194004,825.397402483744,-14.154733327799462,-203.29745480396522,477.2087154479337,432.2027928676082,714.0807663815001,342.037054795193,62.94626360625871,552.9535028766484,-184.20699377588693,366.29023413690004
134,minseong2,2719.385608593085,-611.8713860377583,3100.9962421291075,-1921.7125814726787,-172.07311489175484,-814.3750479932046,-593.8399632415842,-298.85068309155577,-696.3210792913803,887.7490391372039,-411.8032521952483,803.327498734504,550.5785050606065,-240.24699655895128,64.83287936258597,262.8594688783467,-904.9147886987338,488.584281861624,484.5066835099597,644.7118864341703
135,minseong2,2666.6041069432463,-660.8090200258623,3728.637725548613,-1528.5086796413364,-626.5534047594507,-966.1030497267851,-372.05544219260486,-387.3712548406689,-737.5999748051473,578.5613967837645,87.25375527392222,-0.3459892073959274,356.49306123154355,334.67180242554497,587.2216356857369,-9.475031949296405,301.66769191600974,302.9544984390474,-412.00153307630984,261.4552236769676
136,minseong2,2290.8795475274524,-586.0529384427741,3815.049791185957,-1855.8595853765403,-482.32186819083137,-1076.6463468971713,-870.0833178976984,-179.0680526708391,-408.28938116425667,276.87260021270845,17.106616980473838,236.85312308125842,65.4286578848433,205.97841669682578,276.6026911077653,-142.84868598847333,524.719871954738,-82.74105255650728,-337.88564708516674,-191.61410853395608
137,minseong2,2152.4216235665986,-699.0638852915054,3800.4294552314523,-1798.1400749497457,-552.7943821821495,-968.5779120215991,-1122.6553445912152,-91.58451552762554,-342.55893431357595,-22.36878751692972,315.8631807481824,260.1827421013983,-184.386964195225,69.23403186020789,-1.8029127482053884,-295.36966163504655,739.3835674626721,-389.83988475586057,-538.7811182118946,-424.064751996317
138,minseong2,2030.9867490180475,-835.7835995918294,3591.2799841284977,-1738.828990836964,-365.5604369422761,-992.2991204188675,-1584.8987929739671,141.08753437017538,28.50341853473421,-115.24823847951949,612.8963017437447,425.51847421119083,-680.3474850931732,-118.1600755958939,-396.73807905841653,-396.0259931608401,829.1473715215329,-756.1580296024181,-552.7593577924832,-530.2915153334216
139,minseong2,1688.7391614787057,-864.0758282509005,3653.6629360276515,-1664.9952983579008,-423.03868661652484,-841.4998599029251,-1687.004000326561,176.2344835308061,52.195657673336726,-247.5641934703808,721.7317710069615,508.4328631449708,-683.1035724356459,-205.51279347636873,-563.182823169478,-453.56982924413757,893.9993023231045,-742.2045617311115,-671.4485634617596,-832.8835434917789
140,minseong2,1861.3444966809716,-809.8435389217046,3482.994377907463,-1496.3064825818083,-295.294706504329,-762.3505390129727,-1808.339582654884,227.9002917325344,-103.39754309354218,-256.46962046862006,1114.5169214103241,481.041615499093,-1013.2734328986427,-363.7721096114087,-850.0400112843859,-472.1935769274946,662.2963027579932,-840.0901235738212,-854.8087934441942,-503.77432413438817
141,minseong2,2189.112315104499,-879.706010261016,3181.522013113906,-1069.3129201100191,-59.64560177168215,-609.5768155753904,-1853.4270223371182,495.35823358604915,-355.5394578502542,-7.271437362837753,1469.7087429844773,355.2206416608552,-1189.1204405790027,-289.68685234320026,-815.5189596043439,-410.76417778217757,303.17509139498816,-686.2383222765188,-974.3260386219656,70.51651440770557
142,minseong2,1936.8555266520523,-861.09374143051,3180.879065598201,-1345.8667401665639,72.64640648793251,-754.1969168311102,-2104.9560148334567,609.3536439837088,-76.82612380045683,-38.00596019059968,1227.4170131821304,752.6005320884822,-1196.0506238640544,-226.23495198520067,-879.1922715905831,-336.66648070911333,386.2809164843433,-872.3448284606408,-945.3246049723839,-127.51258899180146
143,minseong2,1721.2428414548194,-685.6940398518021,3041.964166790429,-1443.108063137953,318.02988295110276,-964.6746413586768,-2353.4343702766173,811.7912844389036,270.2235394364384,-141.06917004690987,850.5868214375674,745.5295155059715,-1325.4357559810385,-127.33228071139409,-924.1941822972911,-36.918582988253945,263.98913292758516,-1025.6364960195583,-672.9326281099474,-472.5767648965966
144,minseong2,1469.9338635874778,-616.3394310818801,2948.162119515573,-1541.8044647746883,462.86323210509363,-991.4999794170955,-2333.0428826146726,846.0952764177357,401.21505876715946,-354.1765720768712,433.78428941657984,683.114599269868,-1379.3955687975345,-130.3442880811835,-932.7127965214819,113.16458264997812,82.575526682051,-1044.7753100864638,-474.7405805038405,-755.7438208480851
145,minseong2,2892.1438391925526,-642.7732983167259,3150.487268226151,-1827.9956368873227,-159.7903912594764,-962.4948352465367,-743.8670200995595,-230.5172020278253,-568.2063186074613,1066.321758619029,-213.29740102942066,693.7833541386984,521.1821569496014,-117.9518243326151,178.3914528877217,298.17942636396793,-871.1514333542937,624.5263474625452,508.85988876523,640.2680950858816
146,minseong2,2874.609159839647,-536.1756640784488,3238.8322780926487,-1869.432273460243,-283.98254716893985,-963.712077891314,-710.7591676821384,-274.7687732591922,-687.2981230820362,926.1190512647441,-221.45265217344988,648.1586315027153,602.9463904384241,-82.54619090542987,209.6328690516495,168.87544414288232,-787.2281741032325,652.6079850758779,319.6176409556048,673.4434674658988
147,minseong2,2719.3979517505436,-552.5855738396004,3349.2243810061796,-1795.737789631216,51.67995104352948,-1117.2184151932927,-1373.6664951093815,112.0297517733809,2.382017693375886,1018.9240026927968,-116.86137524918234,539.3561526195687,276.161147601352,147.64930884254903,264.8437396256787,319.4511071501209,-341.56619071887894,319.31063771395685,764.8141447367608,132.83532312864816
148,minseong2,2544.290946586323,-414.67630820497595,3520.896724641918,-1868.939967963811,-397.6040155671659,-901.978072253137,-1052.835979597838,-167.98135801402395,-739.4785997393506,536.3529812758617,-87.46261824217449,583.7676542109001,489.91765370155053,30.516565353546135,183.55523059235298,-144.51767855627332,-198.04350586560057,334.2977246541888,-72.46975392100943,318.9654698039916
149,minseong2,2628.4955420885203,-492.70469295178134,3366.580856709918,-1913.795674237768,176.708456758813,-1098.8332986270498,-1768.331970868352,376.48030943701764,437.5735500735589,703.7361615768112,-331.4459635650213,546.1126182043143,211.40720406263847,404.937142960549,360.9522586091725,257.4184842414538,-38.547380320250596,-77.91664392186613,1131.2025847720695,-201.20637569421956
150,taehyun,5099.603849670964,-3399.878739993301,-2225.1324147248465,5359.358551885715,2316.7143510250444,-2998.847628879557,-1679.5897414920457,-218.98282364035015,-238.65648076900465,1281.1218592484051,931.5078627867525,-558.4423077491496,2319.8915154180386,-1409.8955932842632,-607.8381259270523,-991.1019858547763,182.26987725214815,-175.01599141505693,152.81849747482525,-123.55072928975544
151,taehyun,5065.5365642028955,-2769.2666851847566,-2620.1124393475043,4741.963999451359,1932.115260781483,-2693.6297175803907,-1140.5289696606953,-580.8165231164737,586.0876742246946,1629.6194246924479,1108.3119354572627,-460.91258678512446,2491.2256040289326,-1033.6630649347408,-343.7003372606978,-778.1780186109684,-437.9336605260999,-440.0841520909821,-192.7471415085908,-284.65293375107
152,taehyun,4046.2788142109703,-4038.5410050517694,-2152.1707636300457,2768.2700959030103,1629.0878040838422,-902.7844836399261,533.9807962729365,637.5709473576514,-1113.6938592012011,555.6571440639534,-756.561043511261,415.448067316672,-702.7145761255355,1419.7867158219792,859.0382205733658,703.7186079406226,1058.2202697339794,-786.3708572071866,179.59344608844216,-956.6826028777482
153,taehyun,4130.496268592547,-2512.8378520109677,-2884.6394406746977,626.198056911083,507.6977085448126,288.7148836054416,1499.6205403389883,67.17085327189187,-263.5739915571534,1388.3146576859474,-191.84741108717196,343.1266753904209,-70.94748932451441,2028.444826453827,632.309017743206,1231.7567634537445,916.6440878440766,-1892.4706548371278,-486.5346045729693,-1076.0093219973073
